Uin,gender,age,device,has_interest_online,interestss_TVShows,interests_Travel,interests_Society,interests_Pets,interests_Natural,interests_Cars,interests_Foods,interests_Music,interests_Digital,interests_Life,interests_Sports,interests_Reading,interests_Childproducts,interests_Fashion,interests_Tech,interests_Entertainment,interests_Health,interests_Cartoon,interests_Finance,interests_Realestate,interests_Videogames,interests_Art,Group
f80ec78acb9a72aa6de51fe7d625abc9,1,55,2,1,0.0,1.061903685,6.926551265,0.0,0.0,0.39920358,3.550386327,0.0,0.0,4.115604319,0.0,0.0,0.0,0.0,3.3007460139999996,0.0,34.9764391,1.9631604319999998,0.0,1.026007702,0.0,0.0,1
101d9ec24299ea5eea98e2be6c25c87,1,50,2,0,0.0,1.7858339680000002,6.777409448999999,0.0,0.0,0.0,0.0,0.0,0.0,6.830014737000001,0.0,2.294563149,0.0,0.0,5.166446982,0.0,44.25336943,0.0,1.6478526430000002,0.0,0.0,2.142450975,0
c3a07c065d0f80196dedb49a98edfa42,2,44,2,0,0.0,9.317559842,149.1273106,0.0,0.0,0.0,0.0,0.0,0.0,53.4842741,0.0,0.0,0.0,0.0,5.035076481,18.53987479,92.38705881,0.0,8.491423136,0.0,0.0,0.0,2
26670e815df85bfdc31e2c9cf2df09be,2,40,1,0,1.9793593459999999,32.16984755,201.290786,0.0,0.0,0.0,63.42416005,0.0,0.0,132.2915522,0.0,0.0,10.27320104,8.832124537,2.356131621,52.66644916,78.62646961,0.0,0.0,0.0,0.0,0.0,2
c530384bf84dc084475e7685a734b597,1,54,2,1,0.0,0.0,3.3391276760000004,0.0,0.0,0.31022790000000006,1.361577651,0.757263314,0.0,1.07850608,0.0,0.0,0.0,0.0,0.0,0.0,3.990307604,0.0,0.166937074,0.0,0.0,0.0,0
5d241573d1375f8cdde2676c3d874583,1,21,2,0,1.423988165,1.8606134090000002,10.09536343,0.0,0.0,0.0,1.892890041,0.0,0.0,5.678671547,4.271510116,0.0,0.0,0.0,0.0,0.0,10.66136927,0.0,0.0,0.0,0.430725099,0.0,0
6c482e0514ea559feef3a3048f7198e5,1,25,1,0,121.0838793,0.0,183.202524,0.0,0.0,0.0,0.0,42.54228536,6.20349175,156.69764630000003,4.662574743,0.0,0.0,0.0,2.1403953959999997,0.0,124.3247507,0.0,0.0,0.0,0.0,0.0,2
ae2270ab4123e436dfb943d8c81c9712,1,36,2,0,0.0,0.0,0.0,0.292680366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6943864559999999,0.0,0.0,0.0,0.0,2.466428386,0.0,0.0,0.0,0.0,0.0,0
7e44fa6679050dcd8a52b52aa98d2fd9,1,29,0,0,0.0,0.0,0.457050165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.213176565,0.0,0.0,0.0,0.0,0.0,2.106663455,0.0,0.0,0.0,0.0,0.0,2
d93e0868605ff437465bfba20ec473f1,2,44,2,0,0.0,0.0,12.92038406,0.0,0.0,0.0,0.0,0.0,0.0,23.8195282,0.0,4.998274941,2.72986808,12.08782526,1.495120341,0.0,28.17182154,0.0,0.0,0.0,0.0,0.0,0
78cf019fbf8d0bd8dae4f006cb0565d5,2,47,1,0,0.0,2.498362945,19.68270554,0.0,0.0,0.0,18.92159687,15.43843097,0.0,7.202108787999999,0.0,0.0,0.0,20.55831745,0.0,0.0,211.137577,0.0,0.0,0.0,27.20661514,0.0,2
eec33180fe48d08f26733d8d7ee413c8,2,26,1,1,0.0,0.0,39.45917494,0.0,0.0,0.0,0.0,0.0,0.0,42.04304744,0.0,0.0,9.533360391,7.852016167,0.0,9.887337641,33.59676378,0.0,0.0,2.960042089,0.0,0.550138247,2
18663ebb488addc5e8152753171fadd0,2,47,2,1,0.0,0.0,538.9268987,0.0,0.0,0.0,0.0,22.48602268,0.0,78.33345115,0.0,57.23288985,0.0,2.52909524,0.0,172.1300926,31.93597012,0.0,0.0,0.0,0.0,0.0,2
165be40171107de33dc49c8618909f80,1,51,2,1,0.0,1.5679649580000001,54.08793888,0.0,0.0,1.101375936,0.0,5.38384249,0.0,23.86737153,0.0,0.0,0.0,0.0,0.0,0.0,6.793385778999999,0.0,0.0,0.0,0.0,1.4896332330000002,2
14b75deafd9d88a55292c4829e340f42,2,36,1,0,6.700313219,0.0,109.09754740000001,0.0,0.0,0.0,16.17464508,7.519147900000001,0.0,10.33244035,0.0,1.88967365,1.9356432069999998,32.00258558,0.0,117.0565149,60.47562222,0.0,0.0,0.0,0.0,1.680203069,2
e477fdad1b5693d5ad88e2405e93110b,2,60,1,0,0.479287722,0.0,25.72153677,1.528217695,0.0,0.0,0.94157678,0.0,0.0,5.992026355,0.0,1.6513275109999999,0.0,0.96106212,1.9560611,0.0,8.515759887,0.0,0.0,0.0,0.548020059,3.8706517999999996,2
31ee57f84a9ae003779b20052a34f288,1,50,2,0,0.0,0.0,7.989004207000001,0.0,0.0,2.348786301,2.032345244,4.401671278999999,0.0,13.07190881,0.0,10.80585824,0.0,0.0,0.0,0.0,6.61722145,0.0,0.0,4.244815526,0.0,0.0,1
80548a1b7504db08f17c3ee705487a45,2,16,2,1,5.072381215,0.0,71.37915131,1.0792762390000001,0.0,0.0,2.0145065069999997,5.614508886,0.0,27.27307024,0.0,3.5892434810000005,0.0,0.0,0.0,1.7623412269999998,8.567102882999999,0.0,0.0,0.0,0.0,3.3683439539999998,2
32076678251f8afd726ad9697230db2a,1,48,2,0,0.629604296,2.536156362,74.3152348,0.0,0.0,0.0,1.455958184,0.0,0.0,21.92221151,0.0,6.685350801,0.0,0.0,0.819972321,0.0,24.73703988,0.0,1.633719851,0.0,0.0,0.0,0
89015510b8ce31b710fc21e6056f3955,2,45,2,0,0.0,0.0,61.37266233,0.0,0.0,0.0,5.950661157000001,0.0,0.0,14.22359593,0.0,3.437308075,0.0,34.01812637,0.0,0.0,104.6615697,0.0,0.0,0.0,0.0,0.0,2
385b25a3cfdffed9572eae253ad8d934,1,40,2,0,0.0,0.0,73.16967086,0.0,0.0,3.794613577,2.105651073,0.0,0.0,20.0119626,0.0,0.0,0.0,0.0,3.6974006289999997,0.0,21.445670899999996,0.0,0.0,4.247459003,0.0,1.3983241519999998,1
abca2068f18e3a44a54730a7323c1b05,1,38,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606391111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3198592e0d7535fa46cb6235bf4df1ff,1,38,2,0,13.30487793,0.0,113.4801291,0.0,0.0,0.0,0.0,0.0,0.0,31.04946966,0.0,142.9374257,0.0,0.0,8.66578137,0.0,84.65154552,0.0,0.0,0.0,0.0,3.6642681880000003,1
246132e521b2bdceb696a4a5b8197a2f,1,47,2,0,0.0,3.6634903739999998,87.08305382,0.0,0.0,0.0,0.0,1.244013007,0.0,97.3673804,0.0,17.06071085,0.0,0.0,5.5316725170000005,0.0,13.58220217,0.0,0.0,0.0,0.0,0.0,0
daa50aff73eaed49e74b45381e9ed67a,1,24,1,0,0.0,0.0,49.50725091,0.0,0.0,0.0,3.053039683,0.0,0.0,12.65181432,0.513488642,0.0,0.0,0.0,3.751141287,0.0,3.436026829,0.0,14.500349800000002,0.0,0.0,0.0,1
6ab338e9bba7501fa26080c01ce1622d,1,61,2,1,3.8113530589999995,0.0,12.23723512,0.0,0.0,0.0,0.0,0.0,0.0,8.599133685,0.0,10.51839666,0.0,0.0,4.45028298,0.0,30.07893695,0.0,0.0,0.0,0.0,0.0,0
3cf2be2c5e7e3bbbc57f9f5e331e23b3,1,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2424aede5dcaff757464e7979b844da3,1,48,1,0,0.0,0.0,201.2607149,3.601834049,0.0,0.0,0.0,0.0,0.0,113.1898692,0.0,0.0,0.0,0.0,12.83918559,0.0,72.81765665,0.0,21.6665074,0.0,0.0,0.0,0
dc7163aad355b4760fbe79f97e2bfd0a,1,37,1,1,1.832282015,19.3983128,93.24601765,1.3643180730000002,0.0,0.0,37.73550261,0.0,0.0,57.57010555,2.024551742,0.0,0.0,0.0,4.72409563,0.0,34.23184525,0.0,0.0,15.30494612,2.033942802,0.0,0
e6e7609ba8297421a08f80edf64b6702,1,46,2,0,0.0,0.0,65.63340803,0.0,0.0,0.0,17.36303921,0.0,0.0,49.900615,465.5004637,0.0,0.0,0.0,0.0,0.0,329.5119742,0.0,0.0,0.0,0.0,0.0,1
237414fdac2bdc83348b542009505622,2,47,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
d642524488122f4e5de2981af53e02a8,1,28,2,0,177.0083228,0.0,263.93824440000003,0.0,0.0,0.0,0.0,0.0,0.0,143.3256895,49.38448389,21.16237208,0.0,0.0,0.0,0.0,37.32241792,0.0,0.0,0.0,0.0,0.0,1
5d372b5afdc0f38ae05ed1bebc235547,1,67,2,1,0.269732187,1.93169256,11.73421882,0.44688751299999996,0.0,0.0,0.833712751,0.0,0.0,12.10798746,0.0,6.742748327999999,0.0,0.0,0.0,0.0,3.111600335,0.0,0.0,0.0,0.0,0.0,2
f0924441e89eaa9c8601d8cc271aa6da,1,21,2,0,0.0,0.0,6.460576606,0.0,0.0,0.0,3.435049928,0.0,0.0,6.030765555,0.226098341,0.133819298,0.0,0.0,0.497127628,0.0,4.627575212,0.0,0.0,0.866439947,0.102869679,0.0,1
ab05efc7a06de48540973a61566c244,2,20,2,1,0.0,2.6263616659999998,8.56791161,1.364785748,0.0,0.0,5.983309792000001,1.156645055,0.0,20.69600014,0.0,0.0,0.0,1.003480978,0.0,0.646938054,10.34440647,0.0,0.0,0.0,0.0,1.447508676,0
93bdd2cafc0822730b396764cc445b37,1,65,2,0,0.0,3.3518544789999996,27.46632402,0.0,0.0,0.0,0.440453407,2.416614193,0.0,0.454897004,1.6985304909999999,0.0,0.0,0.0,7.471837064,0.0,0.0,0.0,0.965548304,0.0,0.0,0.504756523,1
ae0dbff82908ccb89665eab5b0dd5af0,1,58,2,0,0.0,0.0,497.04040219999996,0.0,0.0,0.0,0.0,0.0,0.0,129.4469014,0.0,144.645421,0.0,0.0,4.0994981589999995,0.0,135.4911617,0.0,34.33538307,0.0,0.0,22.98324859,1
cffccf8ba1db9f87bca0c145d9c8f835,1,19,13,1,23.68127473,0.0,222.004957,0.0,0.0,1258.430216,25.74489444,155.10069109999998,56.510024699999995,98.63496218,71.12181397,0.0,0.0,0.0,165.3335572,0.0,10.04250152,0.0,0.0,0.0,0.0,0.0,2
6b65948fa0ded4a82dfa15a6106794bd,1,34,2,1,0.0,0.0,1.62087224,0.0,0.0,0.0,1.090221326,0.0,0.0,0.858353571,0.0,0.0,0.0,0.0,0.0,0.0,1.898640324,0.0,0.0,5.312683236,0.0,0.0,0
56db0b8cad4339f123bea4cce308e988,1,51,1,0,23.311899399999998,0.0,88.5717083,0.0,0.0,0.0,14.21773678,68.55405295,0.0,14.2785288,0.0,0.0,0.0,0.0,7.319497759,0.0,39.87714724,0.0,5.205007609,0.0,0.0,0.0,1
8c1cf9f61c935ed9a4efe8aa97bc04f8,2,49,2,0,0.0,0.26265669399999997,4.498686108,0.0,0.0,0.0,0.0,0.0,0.0,4.247876917,0.0,2.34238739,0.0,0.0,1.6134151469999998,0.0,5.396480851000001,0.0,0.0,0.0,0.0,0.0,1
fa782dd323c3c1abc5575698a6493783,1,53,2,1,0.0,1.33054507,14.32704993,0.0,0.0,0.0,4.3462488210000005,12.02521129,0.0,1.28802778,0.0,0.645339756,0.0,0.0,3.783654423,0.0,3.692983569,0.0,0.0,0.0,0.0,0.0,2
e03a1e8829cf3f82fd02ac6f1c943af4,2,40,2,1,0.0,0.0,6.699989317000001,0.0,0.0,0.0,0.0,0.0,0.0,2.309408878,0.0,0.0,0.0,0.0,1.742563057,0.0,1.6945401780000002,0.0,0.0,0.0,0.0,0.0,0
7b4e11c0cd4a0d15eb5df09f59ba27c1,2,25,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
ead0424aa5d8ea7fbee39cc8c57592bb,1,42,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5cfe9c9a3271b778551b4d6c126e43cd,2,64,2,1,0.0,0.0,0.510259318,0.589319728,0.0,0.0,3.542040754,0.793151504,0.0,1.7904140219999998,0.0,24.89822199,0.0,0.0,1.958966075,0.597213614,11.76721031,0.0,0.0,0.0,0.0,1.69124554,2
2c572aeb9be0fdaa6aeb640733c55895,2,20,2,0,0.0,0.8757036429999999,9.023112985,0.0,0.0,0.0,3.445799028,0.0,0.0,2.581716546,0.0,0.0,1.5014606330000002,0.0,0.7935584440000001,1.7330163790000002,14.08294603,0.0,0.17895245,0.0,0.0,0.0,1
59720abe84234bc13bc4bca808dcc478,1,56,2,0,0.0,2.631530714,84.09658115,4.176809776,0.0,0.0,1.880137991,0.0,0.0,25.17530887,4.083468486,33.09995138,0.0,0.0,1.908422534,0.0,25.91255834,0.0,0.0,7.414510865,0.0,0.0,1
b5bab70b07f234e5cdeacdfa7c9cae72,2,27,1,0,0.0,5.51664005,14.61872033,0.0,0.0,0.0,8.822186229,0.0,0.0,7.720475916,0.0,0.44320447700000004,0.0,1.820753286,0.0,6.89058408,5.591326153,0.0,0.0,1.206073561,0.0,0.0,1
a167d2dbfec58b9be0eecfe2eb609abe,2,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.934669467,0.412492856,0.0,1.0249215740000002,0.0,0.0,0.0,0.0,0.0,0.0,2
2035d6c3ff837c9271792cc784460cf2,1,33,1,0,0.0,0.0,6.669003711,0.0,0.0,0.0,0.441235084,0.0,0.0,0.427777821,0.0,0.0,0.0,0.0,0.0,0.0,1.974970724,0.0,1.4482596669999999,0.0,2.713194901,0.0,0
a96cf2959f579aca59f57778e00ebdbe,1,50,1,1,0.0,0.0,648.9548789,0.0,0.0,0.0,0.0,0.0,0.0,5.020262446,0.0,60.16264316,0.0,0.0,71.15949784,0.0,70.60651565,0.0,2483.017886,26.42158539,0.0,86.80264843,2
878c1d4b1df5e98f1c4516da761daf44,1,26,2,0,0.0,0.0,13.00430159,0.0,0.0,0.737905935,1.786322728,0.0,0.0,8.522232037,0.0,0.0,0.0,0.0,0.0,0.0,13.05795982,0.0,0.274279129,0.613835034,0.0,0.0,1
2932eb1df8a76de02b9f7d94d442bf6e,1,50,2,1,0.343037273,0.0,3.900439088,0.0,0.0,0.742131482,0.7128140820000001,10.33168166,0.0,1.021797303,1.205358373,0.0,0.0,0.0,0.368355655,0.0,2.239527528,0.0,0.0,0.0,0.0,0.0,2
7e92eb6804e517810190b4ae3a70d3de,1,22,2,0,0.0,0.0,19.44085216,0.0,0.0,0.0,0.0,0.0,0.0,7.038621556,324.6719918,0.0,0.0,0.0,0.0,0.0,11.96889494,0.0,0.0,0.0,0.0,0.0,0
dd907ba71ea7d673e1c23eb182eb4a0a,1,56,2,0,1.7729271290000002,0.8540738809999999,15.10091431,0.0,0.0,0.0,0.0,0.0,0.0,26.48681106,0.0,4.071332194,0.0,0.0,3.666915828,0.0,19.53823635,0.0,0.0,0.0,0.0,0.0,0
d28941789237a00ef75d7eec503602bf,1,30,2,0,2.885651708,6.6421754129999995,55.81420098,0.0,0.0,0.0,0.0,0.0,0.0,16.595261100000002,0.0,0.0,0.0,0.0,21.42001863,0.0,6.795784286,0.0,1.345363525,0.0,10.79255429,1.538991576,0
290a7ba97baaf2cf179a53dffdf53fc9,1,38,2,0,0.0,0.0,183.6699209,0.0,0.0,0.0,26.62778006,0.0,0.0,48.1876134,0.0,0.0,0.0,0.0,3.412071149,0.0,81.09879765,0.0,0.0,0.0,0.0,0.0,2
f96f4abecc87a2dbfe7272dd9dee6f15,2,61,2,0,0.0,1.883067197,14.43145274,0.0,0.0,0.0,2.538477815,0.0,0.0,11.9471165,0.0,8.347450449,0.0,0.0,0.6417558170000001,0.786180509,5.826641161,0.0,2.529399518,2.012072521,0.0,0.0,1
299f7f5f19f5d148f2ff78d9e304d6f8,2,32,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.138343167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61547726d1773377e4bdad325ec0b3f7,1,21,1,0,0.0,2.152877148,5.863087054,1.287260962,0.0,0.0,0.18181172399999998,0.0,0.886020557,6.947765335,0.0,0.0,0.0,0.0,1.490931979,0.0,0.9711735159999999,0.0,0.290792498,0.0,0.0,0.0,1
1610a19c1554fa79d5e0dccb53653a18,2,63,2,0,0.0,0.0,41.36376425,0.0,0.0,0.0,0.0,40.571394,0.0,3.252558282,0.0,890.22958,0.0,0.0,6.867443605,2.103055815,217.17816000000002,0.0,0.0,0.0,0.0,0.0,0
50e5c07607929fad694d47edd0d1e329,2,50,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
c9df5ad787e557c7e9014429077d7173,1,57,2,0,0.0,4.713793078,170.8483595,0.0,0.0,0.0,0.0,0.0,0.0,95.12695179,0.0,20.79844703,0.0,0.0,10.78681494,0.0,22.74426431,0.0,0.0,0.0,0.0,0.0,1
cd9b4c3c8d7b66a2eae7449562f46b1c,2,28,2,1,0.0,0.0,23.51653922,0.0,0.0,0.0,4.7523464980000005,0.0,0.0,0.0,0.0,0.0,0.0,21.28646615,60.13604806,19.34530424,20.65580239,0.0,3.8054489210000004,0.0,0.0,0.834284804,1
1d9825105b1fdc172db9d983e33e0f03,1,60,2,1,0.0,0.0,114.57477920000001,0.0,0.0,0.0,16.0554819,3.236124142,0.0,61.5392679,0.0,10.35643044,0.0,0.0,0.0,0.0,146.16468319999998,0.0,0.0,3.266149982,0.0,0.0,1
605d554f802667f69a6ef69d8c55ef1,1,53,2,1,0.0,1.6499967819999999,6.218251896,0.0,0.0,0.581499333,1.257066862,0.127194094,0.0,18.96938211,0.0,0.0,0.0,0.0,0.443315241,0.0,2.591857969,0.0,2.867312055,1.028766303,0.0,0.168457916,2
5c0d2afb3b7b3df5aff80dffe5d99e4,2,40,1,0,1.000341887,0.0,25.71135801,0.0,0.0,0.0,2.7124787639999997,0.0,0.0,7.073208621,0.0,0.0,0.0,0.0,3.759794822,2.164773666,28.76950862,0.0,3.72594896,0.0,0.0,0.0,0
3aaee246cd537adf6ebad6693fbefa06,2,24,2,1,186.9781364,0.0,97.70134409,0.0,0.0,0.0,70.30733137,79.2644923,0.0,0.0,0.0,0.0,0.0,155.4913189,271.2719191,648.8784865,45.41068281,0.0,0.0,0.0,0.0,0.0,0
7401c912b6777d97c5c9158dd47fb588,1,41,1,0,0.8636113959999999,2.044029025,33.58365873,0.0,0.0,0.0,1.611559175,0.0,0.0,34.22267067,1.8796074719999998,0.485578943,0.0,0.0,0.0,0.0,42.72289176,0.0,0.0,0.0,0.0,0.0,0
91c37775c3e530aa2aa4a609e1b1d4ac,1,22,2,0,0.29138742300000003,5.354381892,6.051884822999999,0.0,0.0,0.978655148,0.0,0.0,0.0,7.747241181000001,1.575153901,0.0,0.0,0.0,0.0,0.0,3.80059685,0.0,1.431415216,0.0,0.0,0.0,1
95a0e311aa79b716f1317a067a7b45da,2,61,1,1,1.5093284180000002,7.523220062999999,7.540950437,0.0,0.0,0.0,0.0,0.0,0.0,1.902307386,0.0,0.0,0.0,1.40931741,0.821018813,1.408415741,7.2695377510000005,0.0,0.0,0.0,0.0,0.0,1
2bba7d59cd9251596fbc278576c03a1e,1,60,2,1,0.0,0.0,363.5685348,0.0,0.0,0.0,0.0,379.3633608,0.0,107.650632,0.0,838.1210114,0.0,0.0,0.0,0.0,580.9202911,0.0,0.0,0.0,0.0,235.05560649999998,1
f2bc370f8a2f358b243a8021668832d9,1,55,2,0,0.0,0.0,12.47275659,0.0,0.0,0.90274959,0.759363957,0.0,0.0,1.925168169,0.662556112,0.654746571,0.0,0.0,1.8019724780000002,0.0,6.812865835,0.0,0.0,0.0,0.0,0.0,1
fc11418ea632b9f2b11a035ab752c572,1,23,2,0,0.0,0.0,2.90661184,0.452552959,0.0,0.0,0.0,0.0,0.0,0.122302856,0.55599948,1.280883472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5a85e654eb6a1243b0a8fbe408adee22,1,29,1,0,0.377635784,3.4347103860000003,37.73129813,0.0,0.0,0.0,0.0,0.0,0.0,10.44666735,0.0,0.0,0.0,0.0,3.200756548,0.0,0.7669857720000001,0.0,0.0,1.092720289,0.0,0.0,1
28ec65bd10da98b9c6c469ba3c53781a,1,61,2,1,0.0,0.0,201.7627062,0.0,0.0,0.0,0.0,2.431864341,0.0,15.30299718,0.0,29.02887878,0.0,0.0,0.0,0.0,7.363720568,0.0,1.032876025,0.0,0.0,0.0,2
3dc418dd2a5302c627f4daba4aa70c38,2,44,2,1,0.0,0.432261522,7.6299029460000005,0.0,0.0,0.0,0.0,0.958287758,0.0,7.813874993,0.0,0.321828489,0.0,0.90563421,0.0,0.0,3.597952137,0.0,0.0,0.0,0.0,1.75738145,2
395448d04f3181f5236e30df501cb106,2,50,2,1,0.0,0.0,135.868116,0.0,0.0,0.0,0.0,87.18810019,0.0,104.1101113,0.0,14.54856987,0.0,0.0,3.494428403,25.94328543,83.83970049,0.0,2.7934302030000002,0.0,0.0,0.0,2
2a8b68da7a0cd44177655366b3442e43,2,44,2,0,1.199949228,0.983734363,0.851974848,0.0,0.0,0.0,3.3585464810000003,2.941789791,0.0,2.789817841,0.0,1.040827744,0.0,0.0,0.0,29.62476772,11.88212605,0.0,0.0,0.0,0.0,0.648956127,2
a6957bedf3150fadac06040be36baaa6,2,48,2,0,0.0,7.81701241,136.83971619999997,0.0,0.0,0.0,0.0,16.74699923,0.0,24.499721899999997,0.0,16.06392097,0.0,1.935630806,7.463235227999999,6.738371377000001,55.41818224,0.0,0.0,0.0,0.0,11.49710021,1
f2f8dab9e3a6ee48526ea6b7b9e4514b,1,47,2,0,0.9727936490000001,1.070324087,14.13868084,0.0,0.0,0.942067952,0.0,0.0,0.0,5.0530835110000005,0.0,0.88405324,0.0,0.0,2.5427601980000003,0.0,1.7363514919999998,0.0,10.53751429,0.849286502,0.0,0.0,0
943252abb886c7cf3da0ae1eaefd3129,2,38,2,0,0.0,0.0,8.408014032999999,0.0,0.0,0.0,0.0,0.0,0.0,0.677204279,0.0,0.0,0.0,14.38219692,0.915801022,0.0,8.054013055,0.0,0.503414309,0.0,0.0,0.0,2
6ccbc7faf1a6c88b6774b9a96abcd35f,1,32,2,1,0.0,0.0,582.448593,0.0,0.0,0.0,0.0,0.0,0.0,71.92733013,0.0,81.99851389,0.0,0.0,91.74659627,0.0,122.10682340000001,0.0,1003.620683,212.16953610000002,0.0,0.0,2
a6990230cb731da530ce8f4585adf88,1,47,2,0,2.183249621,0.0,17.96935497,0.0,0.0,0.586599722,2.5256506219999997,0.0,0.0,1.197120934,1.105194014,0.0,0.0,0.0,0.45579101299999997,0.0,3.810174735,0.0,0.7157407659999999,0.0,0.0,0.0,2
c41a0fcae129540355950ec3d48a9c7,1,28,1,0,0.0,1.518832855,16.50356473,0.0,0.0,0.0,0.55457417,0.0,0.0,10.80533192,2.308033942,0.0,0.0,0.0,0.202706296,0.0,18.10970636,0.0,1.3471459280000002,0.487881345,0.0,0.0,0
11ea4effd9680bd290a76a747cd9abbc,2,53,2,0,0.0,0.0,0.45791362799999996,0.0,0.0,0.0,0.0,0.9805357240000001,0.0,0.6506981079999999,0.0,0.219157617,0.0,0.17472634399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3b6f5238c21ec39defd8d6a9b0bc1187,2,31,2,0,1.907999274,3.3945833239999996,90.91575214,0.0,0.0,0.0,0.0,0.0,0.0,53.70540998,0.0,0.0,0.0,0.0,0.0,0.0,59.92948341,0.0,0.0,18.6358572,0.0,2.139238145,2
652b6d2d8ad5345a2ec21d39f090a854,1,47,2,0,0.0,2.141083977,45.2316257,0.0,0.0,0.0,1.6482094040000002,0.0,0.0,42.31329963,0.0,0.0,0.0,0.0,3.5060187560000005,0.0,48.53244895,0.0,0.0,0.0,0.0,0.0,1
41d6ae799a5fc0e2a955904e37fe4451,1,65,2,0,0.0,1.247071592,99.02457194,0.0,0.0,0.0,2.340489019,0.0,0.0,21.13764289,0.0,7.034096967000001,0.0,0.0,3.494513315,0.0,24.76052228,0.0,0.0,0.0,0.0,0.0,0
3264522ffea57e8f77b4f8e10a9425e3,1,37,1,0,0.0,0.8782033159999999,12.99988922,0.0,0.0,0.7456537540000001,0.21131841399999998,1.948432247,0.0,18.50611889,1.5573643190000002,0.803567303,0.0,0.0,6.8834349,0.0,17.17088073,0.0,0.46937916799999996,0.0,0.0,0.0,0
4d9ce7d2fec387625f9944d6d76b5d7f,2,11,2,0,2.2752774959999997,0.306430098,0.0,0.0,0.0,0.0,0.397405468,0.0,0.0,0.0,0.0,0.0,0.0,2.046296924,0.0,2.138479212,0.703845174,0.0,0.612527002,0.0,0.0,1.882274032,2
c81aa1a7e7a4d75b347c62ea8715054d,2,26,2,0,0.112308915,0.334473236,0.416581059,0.0,0.0,0.0,0.40304201799999995,0.371781085,0.0,0.0,0.0,0.0,0.0,0.0,0.214897698,0.0,0.0,0.0,0.141965313,0.0,0.0,0.0,2
179c545d96c09b2445709847a87e07bc,1,53,2,0,0.0,6.965617663,87.3412375,0.0,0.0,0.0,0.0,0.0,0.0,37.21293114,1.973641966,29.58223522,0.0,0.0,12.95723885,0.0,24.17149974,0.0,0.0,0.0,0.0,0.0,1
53f3d81d31e140c3a23374df2717ce41,1,31,2,0,581.5137667,0.0,69.19083031,0.0,0.0,0.0,89.07991990000001,0.0,113.6037277,0.0,0.0,0.0,0.0,0.0,207.67750709999999,0.0,47.9971854,87.92614572,0.0,0.0,999.0899906999999,0.0,2
b47bec9d94822c2a8853185e3383fd20,1,39,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e5b4546f437d5422e5736a9ff950d9b,2,46,2,1,0.0,0.0,382.11129,0.0,0.0,0.0,29.63825392,0.0,0.0,137.1020983,0.0,25.01487767,0.0,82.35752627,0.0,25.9275879,133.7217922,0.0,0.0,0.0,0.0,0.0,0
687947e5d755dccaed943cee912cb951,1,49,1,0,0.0,4.308353264,5.13724715,0.44419075,1.293226147,0.0,0.0,0.6931849379999999,0.0,2.155184058,0.0,0.44755159899999997,0.0,0.0,0.0,0.0,4.79058833,0.0,0.0,0.292649104,0.0,0.0,1
f095d655074f7c8be4263627b4058e5c,1,58,1,1,0.0,0.0,1198.719404,0.0,0.0,0.0,0.0,21.74093026,0.0,78.54972556,0.0,46.94730396,0.0,0.0,45.41950509,0.0,74.49900107,0.0,66.20154562,0.0,0.0,0.0,1
eb7bfec9aef22bc50558328d9daa65e8,1,41,2,1,0.0,0.0,267.3741336,0.0,0.0,23.93372607,0.0,0.0,0.0,97.65716864,16.78730721,0.0,0.0,0.0,0.0,0.0,144.2784576,0.0,2.029402127,0.0,0.0,0.0,0
