user,adid,expid,if_click
452604,0d82161270febc99f7defb653e339113,0,0
158442,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
888912,5b2ae85128137e449eb015f6de78add5,1,0
181882,5b2ae85128137e449eb015f6de78add5,1,1
498633,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
91551,1f1fe825014d9e9a0881233d9950bd43,1,0
523776,5b2ae85128137e449eb015f6de78add5,1,0
750117,5b2ae85128137e449eb015f6de78add5,0,0
751150,0d82161270febc99f7defb653e339113,1,0
115393,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
885924,97fc187415fe1785d5ee02bfd348968e,0,0
590878,bcf3ad5ca68792826b1792aaf3a2d630,0,0
124705,bcf3ad5ca68792826b1792aaf3a2d630,1,0
906614,0d82161270febc99f7defb653e339113,1,0
874826,97fc187415fe1785d5ee02bfd348968e,0,0
706816,97fc187415fe1785d5ee02bfd348968e,1,0
732009,1f1fe825014d9e9a0881233d9950bd43,0,0
680450,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
124482,976aabce935794606f1ba9abd0f04ace,1,0
32347,bcf3ad5ca68792826b1792aaf3a2d630,0,0
527012,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
16013,0b0fa14b56d3741178196daaa92e6a1e,1,0
211418,5b2ae85128137e449eb015f6de78add5,1,0
766623,0d82161270febc99f7defb653e339113,0,0
163750,3b97e8d3682a72159f4a6bccee86ac1c,0,0
836518,5b2ae85128137e449eb015f6de78add5,0,1
42041,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
825041,bcf3ad5ca68792826b1792aaf3a2d630,1,0
436044,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
743056,976aabce935794606f1ba9abd0f04ace,1,0
208088,5b2ae85128137e449eb015f6de78add5,1,0
739447,bcf3ad5ca68792826b1792aaf3a2d630,1,0
294664,ea875acb76e0a806a7837174528f62d9,1,0
910518,0d82161270febc99f7defb653e339113,0,0
346247,97fc187415fe1785d5ee02bfd348968e,0,1
320767,ea875acb76e0a806a7837174528f62d9,1,0
987587,0d82161270febc99f7defb653e339113,0,0
134167,ea875acb76e0a806a7837174528f62d9,1,0
291626,0b0fa14b56d3741178196daaa92e6a1e,1,0
764000,5b2ae85128137e449eb015f6de78add5,1,1
472077,ea875acb76e0a806a7837174528f62d9,0,0
80813,0b0fa14b56d3741178196daaa92e6a1e,1,0
669167,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
219287,a16cdc60bdb8bffc25b9d02c525d5478,0,0
922404,3b97e8d3682a72159f4a6bccee86ac1c,1,0
269041,bcf3ad5ca68792826b1792aaf3a2d630,1,0
732948,5b2ae85128137e449eb015f6de78add5,1,0
515167,97fc187415fe1785d5ee02bfd348968e,0,0
688335,97fc187415fe1785d5ee02bfd348968e,0,0
822719,5b2ae85128137e449eb015f6de78add5,0,0
591479,1f1fe825014d9e9a0881233d9950bd43,1,0
80828,1f1fe825014d9e9a0881233d9950bd43,0,0
913664,5b2ae85128137e449eb015f6de78add5,0,0
647500,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
914322,5b2ae85128137e449eb015f6de78add5,1,0
629057,5b2ae85128137e449eb015f6de78add5,1,0
914895,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
765842,976aabce935794606f1ba9abd0f04ace,1,0
69265,ea875acb76e0a806a7837174528f62d9,1,0
389071,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
813914,0d82161270febc99f7defb653e339113,0,1
687730,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
683868,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
275017,97fc187415fe1785d5ee02bfd348968e,1,0
224345,a16cdc60bdb8bffc25b9d02c525d5478,1,0
418146,ea875acb76e0a806a7837174528f62d9,0,0
455654,0d82161270febc99f7defb653e339113,0,0
825821,5b2ae85128137e449eb015f6de78add5,0,0
320234,1f1fe825014d9e9a0881233d9950bd43,0,0
448794,97fc187415fe1785d5ee02bfd348968e,0,0
509009,5b2ae85128137e449eb015f6de78add5,0,0
969266,0d82161270febc99f7defb653e339113,0,0
855956,97fc187415fe1785d5ee02bfd348968e,0,0
868359,bcf3ad5ca68792826b1792aaf3a2d630,1,0
768551,5b2ae85128137e449eb015f6de78add5,0,0
426972,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
784263,5b2ae85128137e449eb015f6de78add5,1,0
838169,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
926601,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
329300,0b0fa14b56d3741178196daaa92e6a1e,1,0
426556,bcf3ad5ca68792826b1792aaf3a2d630,1,0
498994,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
262136,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
501983,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
886335,bcf3ad5ca68792826b1792aaf3a2d630,0,0
492507,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
730028,0d82161270febc99f7defb653e339113,0,0
150025,0b0fa14b56d3741178196daaa92e6a1e,1,0
635495,0d82161270febc99f7defb653e339113,1,0
754847,0d82161270febc99f7defb653e339113,1,0
330443,0b0fa14b56d3741178196daaa92e6a1e,0,0
883416,0d82161270febc99f7defb653e339113,1,0
964762,0d82161270febc99f7defb653e339113,0,0
980043,0d82161270febc99f7defb653e339113,0,1
945090,3b97e8d3682a72159f4a6bccee86ac1c,0,0
976713,0d82161270febc99f7defb653e339113,1,0
306270,0d82161270febc99f7defb653e339113,1,1
270641,0b0fa14b56d3741178196daaa92e6a1e,1,0
413375,3b97e8d3682a72159f4a6bccee86ac1c,1,0
561982,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
158024,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
16170,ea875acb76e0a806a7837174528f62d9,1,1
39853,97fc187415fe1785d5ee02bfd348968e,0,0
201802,0b0fa14b56d3741178196daaa92e6a1e,1,0
106892,ea875acb76e0a806a7837174528f62d9,1,0
883917,97fc187415fe1785d5ee02bfd348968e,1,0
530379,bcf3ad5ca68792826b1792aaf3a2d630,1,0
870638,97fc187415fe1785d5ee02bfd348968e,1,0
410968,5b2ae85128137e449eb015f6de78add5,0,0
461668,a16cdc60bdb8bffc25b9d02c525d5478,1,0
597612,5b2ae85128137e449eb015f6de78add5,0,1
920625,1f1fe825014d9e9a0881233d9950bd43,1,0
162203,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
813321,bcf3ad5ca68792826b1792aaf3a2d630,1,0
837673,97fc187415fe1785d5ee02bfd348968e,0,0
45215,ea875acb76e0a806a7837174528f62d9,1,0
156473,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
411888,97fc187415fe1785d5ee02bfd348968e,1,0
524377,97fc187415fe1785d5ee02bfd348968e,0,0
557904,0d82161270febc99f7defb653e339113,0,0
516988,3b97e8d3682a72159f4a6bccee86ac1c,1,0
752128,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
222577,ea875acb76e0a806a7837174528f62d9,0,0
450863,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
993289,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
56492,0b0fa14b56d3741178196daaa92e6a1e,1,0
557898,1f1fe825014d9e9a0881233d9950bd43,1,0
716706,5b2ae85128137e449eb015f6de78add5,1,1
641332,1f1fe825014d9e9a0881233d9950bd43,0,0
469882,ea875acb76e0a806a7837174528f62d9,1,0
295493,ea875acb76e0a806a7837174528f62d9,0,0
108750,976aabce935794606f1ba9abd0f04ace,0,0
637739,5b2ae85128137e449eb015f6de78add5,0,0
371651,0b0fa14b56d3741178196daaa92e6a1e,0,1
312488,5b2ae85128137e449eb015f6de78add5,1,0
696623,97fc187415fe1785d5ee02bfd348968e,1,0
339930,97fc187415fe1785d5ee02bfd348968e,1,1
720281,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
949131,0d82161270febc99f7defb653e339113,0,0
208102,0b0fa14b56d3741178196daaa92e6a1e,0,0
718685,5b2ae85128137e449eb015f6de78add5,1,1
909041,5b2ae85128137e449eb015f6de78add5,0,0
388063,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
305126,0b0fa14b56d3741178196daaa92e6a1e,0,0
302755,0b0fa14b56d3741178196daaa92e6a1e,1,0
798210,3b97e8d3682a72159f4a6bccee86ac1c,1,0
83005,97fc187415fe1785d5ee02bfd348968e,0,0
51088,97fc187415fe1785d5ee02bfd348968e,1,0
202975,97fc187415fe1785d5ee02bfd348968e,1,0
15778,0b0fa14b56d3741178196daaa92e6a1e,0,0
754449,97fc187415fe1785d5ee02bfd348968e,0,0
24443,bcf3ad5ca68792826b1792aaf3a2d630,0,0
261638,976aabce935794606f1ba9abd0f04ace,1,0
926017,1f1fe825014d9e9a0881233d9950bd43,1,0
29248,5b2ae85128137e449eb015f6de78add5,1,0
389722,ea875acb76e0a806a7837174528f62d9,1,0
552703,97fc187415fe1785d5ee02bfd348968e,1,0
79728,5b2ae85128137e449eb015f6de78add5,1,0
251293,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
575937,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
171378,ea875acb76e0a806a7837174528f62d9,0,0
842697,0d82161270febc99f7defb653e339113,0,1
41369,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
257483,0b0fa14b56d3741178196daaa92e6a1e,1,0
27780,97fc187415fe1785d5ee02bfd348968e,1,0
780947,5b2ae85128137e449eb015f6de78add5,0,0
919924,0d82161270febc99f7defb653e339113,0,0
542756,bcf3ad5ca68792826b1792aaf3a2d630,1,0
323040,0b0fa14b56d3741178196daaa92e6a1e,0,0
430490,ea875acb76e0a806a7837174528f62d9,0,0
159750,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
949999,0d82161270febc99f7defb653e339113,0,0
259811,5b2ae85128137e449eb015f6de78add5,1,0
376347,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
157748,bcf3ad5ca68792826b1792aaf3a2d630,0,0
366145,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
360346,97fc187415fe1785d5ee02bfd348968e,1,0
808957,976aabce935794606f1ba9abd0f04ace,1,0
332133,1f1fe825014d9e9a0881233d9950bd43,0,0
447978,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
495801,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
924466,5b2ae85128137e449eb015f6de78add5,1,0
542864,5b2ae85128137e449eb015f6de78add5,1,0
102544,ea875acb76e0a806a7837174528f62d9,0,0
485,5b2ae85128137e449eb015f6de78add5,0,0
475889,ea875acb76e0a806a7837174528f62d9,1,0
925550,1f1fe825014d9e9a0881233d9950bd43,1,0
325519,0d82161270febc99f7defb653e339113,1,0
194471,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
886447,aba26e1c9dbe64e83550df881e84bddb,0,0
749821,1f1fe825014d9e9a0881233d9950bd43,0,1
535457,bcf3ad5ca68792826b1792aaf3a2d630,0,0
470685,ea875acb76e0a806a7837174528f62d9,0,0
358983,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
526279,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
335508,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
77075,ea875acb76e0a806a7837174528f62d9,1,0
739441,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
601474,97fc187415fe1785d5ee02bfd348968e,0,0
516352,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
413564,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
834911,0d82161270febc99f7defb653e339113,0,0
65539,ea875acb76e0a806a7837174528f62d9,0,0
329407,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
876644,97fc187415fe1785d5ee02bfd348968e,1,0
119286,97fc187415fe1785d5ee02bfd348968e,1,0
699245,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
936754,0d82161270febc99f7defb653e339113,1,1
417217,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
618558,1f1fe825014d9e9a0881233d9950bd43,1,0
421226,0b0fa14b56d3741178196daaa92e6a1e,1,0
248077,ea875acb76e0a806a7837174528f62d9,0,0
455192,0b0fa14b56d3741178196daaa92e6a1e,1,0
43994,a16cdc60bdb8bffc25b9d02c525d5478,0,0
794279,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
451621,bcf3ad5ca68792826b1792aaf3a2d630,1,0
114651,ea875acb76e0a806a7837174528f62d9,1,0
247022,e2a99e04da97a6103127931f3ce7aa01,0,0
517309,bcf3ad5ca68792826b1792aaf3a2d630,1,0
285324,0d82161270febc99f7defb653e339113,0,0
377861,5b2ae85128137e449eb015f6de78add5,1,0
238207,0d82161270febc99f7defb653e339113,1,0
557936,bcf3ad5ca68792826b1792aaf3a2d630,1,0
570477,1f1fe825014d9e9a0881233d9950bd43,1,0
811048,5b2ae85128137e449eb015f6de78add5,0,1
249844,ea875acb76e0a806a7837174528f62d9,0,0
625044,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
978217,0d82161270febc99f7defb653e339113,1,0
483352,5b2ae85128137e449eb015f6de78add5,0,0
286285,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
708857,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
21791,216249750986b9a1ca17853f4e77d4ec,1,0
799849,5b2ae85128137e449eb015f6de78add5,0,0
734092,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
322026,0b0fa14b56d3741178196daaa92e6a1e,1,0
938718,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
376307,0b0fa14b56d3741178196daaa92e6a1e,1,0
813810,976aabce935794606f1ba9abd0f04ace,1,1
640277,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
594875,0d82161270febc99f7defb653e339113,0,0
429182,97fc187415fe1785d5ee02bfd348968e,0,0
327253,0d82161270febc99f7defb653e339113,0,0
548908,5b2ae85128137e449eb015f6de78add5,1,0
661840,97fc187415fe1785d5ee02bfd348968e,1,0
664016,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
205811,e2a99e04da97a6103127931f3ce7aa01,1,0
851963,97fc187415fe1785d5ee02bfd348968e,1,0
967789,0d82161270febc99f7defb653e339113,0,0
397310,0b0fa14b56d3741178196daaa92e6a1e,1,0
780915,0d82161270febc99f7defb653e339113,0,0
841341,97fc187415fe1785d5ee02bfd348968e,0,1
201039,1f1fe825014d9e9a0881233d9950bd43,0,0
70214,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
334579,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
816690,976aabce935794606f1ba9abd0f04ace,0,0
64980,5b2ae85128137e449eb015f6de78add5,1,0
459268,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
428692,5b2ae85128137e449eb015f6de78add5,1,1
541625,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
419138,ea875acb76e0a806a7837174528f62d9,0,0
818486,0d82161270febc99f7defb653e339113,0,0
172707,ea875acb76e0a806a7837174528f62d9,0,0
102949,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
395141,5b2ae85128137e449eb015f6de78add5,1,0
977778,3b97e8d3682a72159f4a6bccee86ac1c,0,0
44105,0d82161270febc99f7defb653e339113,0,0
309690,ea875acb76e0a806a7837174528f62d9,0,0
163456,ea875acb76e0a806a7837174528f62d9,1,0
600415,5b2ae85128137e449eb015f6de78add5,1,0
289056,0d82161270febc99f7defb653e339113,1,0
125236,97fc187415fe1785d5ee02bfd348968e,0,0
297607,1f1fe825014d9e9a0881233d9950bd43,0,0
753714,54e1b7101869b70d061fbc5173f6ad53,0,0
989898,0d82161270febc99f7defb653e339113,0,0
627283,97fc187415fe1785d5ee02bfd348968e,0,0
717271,5b2ae85128137e449eb015f6de78add5,1,0
728976,5b2ae85128137e449eb015f6de78add5,1,1
273620,bcf3ad5ca68792826b1792aaf3a2d630,0,0
189408,97fc187415fe1785d5ee02bfd348968e,0,0
334411,ea875acb76e0a806a7837174528f62d9,0,0
817823,0d82161270febc99f7defb653e339113,1,0
276460,ea875acb76e0a806a7837174528f62d9,0,0
155991,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
5053,26ff0b4edf5c7f38fb44b7fac8af0209,1,1
460605,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
416459,0d82161270febc99f7defb653e339113,1,0
498227,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
669694,bcf3ad5ca68792826b1792aaf3a2d630,0,0
141929,97fc187415fe1785d5ee02bfd348968e,1,0
410380,ea875acb76e0a806a7837174528f62d9,0,0
594747,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
112270,0d82161270febc99f7defb653e339113,1,1
507898,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
610485,1f1fe825014d9e9a0881233d9950bd43,0,0
8823,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
467903,bcf3ad5ca68792826b1792aaf3a2d630,1,0
926594,5b2ae85128137e449eb015f6de78add5,0,0
885370,97fc187415fe1785d5ee02bfd348968e,0,1
406899,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
849052,97fc187415fe1785d5ee02bfd348968e,0,0
292272,0b0fa14b56d3741178196daaa92e6a1e,1,0
290596,97fc187415fe1785d5ee02bfd348968e,0,0
46451,ea875acb76e0a806a7837174528f62d9,0,0
812870,0d82161270febc99f7defb653e339113,0,0
643588,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
763756,97fc187415fe1785d5ee02bfd348968e,1,0
213564,5b2ae85128137e449eb015f6de78add5,0,0
278297,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
266435,976aabce935794606f1ba9abd0f04ace,0,0
329934,1f1fe825014d9e9a0881233d9950bd43,1,0
435474,ea875acb76e0a806a7837174528f62d9,0,0
680505,bcf3ad5ca68792826b1792aaf3a2d630,1,0
991185,0d82161270febc99f7defb653e339113,0,0
709898,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
961314,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
368717,5b2ae85128137e449eb015f6de78add5,0,0
831107,97fc187415fe1785d5ee02bfd348968e,1,1
149990,ea875acb76e0a806a7837174528f62d9,0,0
944965,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
559734,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
341011,5b2ae85128137e449eb015f6de78add5,1,0
344469,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
578057,0d82161270febc99f7defb653e339113,1,0
173065,ea875acb76e0a806a7837174528f62d9,1,0
999801,0d82161270febc99f7defb653e339113,1,0
856731,5b2ae85128137e449eb015f6de78add5,0,0
560105,97fc187415fe1785d5ee02bfd348968e,0,0
120383,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
74462,0b0fa14b56d3741178196daaa92e6a1e,1,0
688952,5b2ae85128137e449eb015f6de78add5,0,0
694101,5b2ae85128137e449eb015f6de78add5,0,0
88515,0b0fa14b56d3741178196daaa92e6a1e,0,0
72788,97fc187415fe1785d5ee02bfd348968e,0,0
976475,0d82161270febc99f7defb653e339113,1,0
745646,97fc187415fe1785d5ee02bfd348968e,1,0
465494,ea875acb76e0a806a7837174528f62d9,1,0
890362,bcf3ad5ca68792826b1792aaf3a2d630,0,0
801734,5b2ae85128137e449eb015f6de78add5,0,0
907154,1f1fe825014d9e9a0881233d9950bd43,1,1
419804,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
751716,0d82161270febc99f7defb653e339113,1,0
795539,97fc187415fe1785d5ee02bfd348968e,1,0
718781,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
80587,0d82161270febc99f7defb653e339113,0,0
430281,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
472291,ea875acb76e0a806a7837174528f62d9,1,0
650668,5b2ae85128137e449eb015f6de78add5,0,0
518532,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
500202,5b2ae85128137e449eb015f6de78add5,1,0
123468,97fc187415fe1785d5ee02bfd348968e,1,0
940962,0d82161270febc99f7defb653e339113,0,0
52517,5b2ae85128137e449eb015f6de78add5,0,0
780017,97fc187415fe1785d5ee02bfd348968e,0,0
142370,e2a99e04da97a6103127931f3ce7aa01,1,0
27044,976aabce935794606f1ba9abd0f04ace,1,0
103470,5b2ae85128137e449eb015f6de78add5,1,1
241767,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
352060,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
116811,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
153134,97fc187415fe1785d5ee02bfd348968e,1,0
399657,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
826098,97fc187415fe1785d5ee02bfd348968e,0,0
60072,1f1fe825014d9e9a0881233d9950bd43,1,0
775059,0d82161270febc99f7defb653e339113,1,0
840482,976aabce935794606f1ba9abd0f04ace,0,0
865082,0d82161270febc99f7defb653e339113,0,0
448541,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
331596,ea875acb76e0a806a7837174528f62d9,1,0
138323,0d82161270febc99f7defb653e339113,0,0
929607,5b2ae85128137e449eb015f6de78add5,0,0
285917,bcf3ad5ca68792826b1792aaf3a2d630,0,1
395740,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
47051,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
452184,1f1fe825014d9e9a0881233d9950bd43,1,0
571738,97fc187415fe1785d5ee02bfd348968e,0,0
283480,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
715796,0d82161270febc99f7defb653e339113,0,0
32606,ea875acb76e0a806a7837174528f62d9,0,0
699929,bcf3ad5ca68792826b1792aaf3a2d630,0,0
259171,0b0fa14b56d3741178196daaa92e6a1e,1,0
533452,0d82161270febc99f7defb653e339113,0,1
131680,97fc187415fe1785d5ee02bfd348968e,0,0
362463,0d82161270febc99f7defb653e339113,1,1
458145,bcf3ad5ca68792826b1792aaf3a2d630,0,0
495956,bcf3ad5ca68792826b1792aaf3a2d630,1,0
557489,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
280914,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
934476,1f1fe825014d9e9a0881233d9950bd43,0,1
923491,5b2ae85128137e449eb015f6de78add5,1,1
655632,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
965820,0d82161270febc99f7defb653e339113,0,0
703921,97fc187415fe1785d5ee02bfd348968e,0,0
650195,1f1fe825014d9e9a0881233d9950bd43,0,0
8531,ea875acb76e0a806a7837174528f62d9,1,0
472266,0b0fa14b56d3741178196daaa92e6a1e,1,0
12494,ea875acb76e0a806a7837174528f62d9,0,0
128469,0b0fa14b56d3741178196daaa92e6a1e,1,0
57418,e2a99e04da97a6103127931f3ce7aa01,0,0
570837,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
681799,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
123242,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
457193,ea875acb76e0a806a7837174528f62d9,0,0
555761,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
892321,bcf3ad5ca68792826b1792aaf3a2d630,0,0
738619,97fc187415fe1785d5ee02bfd348968e,1,0
551845,97fc187415fe1785d5ee02bfd348968e,0,0
978799,0d82161270febc99f7defb653e339113,1,0
768314,97fc187415fe1785d5ee02bfd348968e,0,0
122830,bcf3ad5ca68792826b1792aaf3a2d630,0,0
581176,bcf3ad5ca68792826b1792aaf3a2d630,1,0
974016,0d82161270febc99f7defb653e339113,1,0
761251,97fc187415fe1785d5ee02bfd348968e,0,0
588838,5b2ae85128137e449eb015f6de78add5,0,0
771509,5b2ae85128137e449eb015f6de78add5,0,0
207060,97fc187415fe1785d5ee02bfd348968e,0,0
633459,97fc187415fe1785d5ee02bfd348968e,0,0
952344,0d82161270febc99f7defb653e339113,1,0
391532,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
632215,5b2ae85128137e449eb015f6de78add5,1,0
841344,5b2ae85128137e449eb015f6de78add5,1,0
461229,e2a99e04da97a6103127931f3ce7aa01,1,0
652957,1f1fe825014d9e9a0881233d9950bd43,1,0
356986,ea875acb76e0a806a7837174528f62d9,1,0
863908,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
677061,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
525981,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
204899,ea875acb76e0a806a7837174528f62d9,1,0
561619,5b2ae85128137e449eb015f6de78add5,0,0
697931,1f1fe825014d9e9a0881233d9950bd43,0,0
397282,e2a99e04da97a6103127931f3ce7aa01,0,0
764274,1f1fe825014d9e9a0881233d9950bd43,0,0
683451,5b2ae85128137e449eb015f6de78add5,0,0
255437,0b0fa14b56d3741178196daaa92e6a1e,1,0
965363,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
780583,bcf3ad5ca68792826b1792aaf3a2d630,1,0
553524,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
277113,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
669337,bcf3ad5ca68792826b1792aaf3a2d630,0,0
848893,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
141431,0b0fa14b56d3741178196daaa92e6a1e,0,0
107266,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
6746,5b2ae85128137e449eb015f6de78add5,1,0
350075,0d82161270febc99f7defb653e339113,1,0
929587,5b2ae85128137e449eb015f6de78add5,0,0
571357,5b2ae85128137e449eb015f6de78add5,1,0
729963,0d82161270febc99f7defb653e339113,0,0
257570,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
179797,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
52175,26ff0b4edf5c7f38fb44b7fac8af0209,0,1
135688,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
867393,bcf3ad5ca68792826b1792aaf3a2d630,1,0
885499,1f1fe825014d9e9a0881233d9950bd43,0,0
288137,5b2ae85128137e449eb015f6de78add5,1,0
594137,97fc187415fe1785d5ee02bfd348968e,1,0
888494,5b2ae85128137e449eb015f6de78add5,0,0
921146,5b2ae85128137e449eb015f6de78add5,1,0
98451,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
35516,0b0fa14b56d3741178196daaa92e6a1e,1,0
484872,ea875acb76e0a806a7837174528f62d9,1,0
861853,97fc187415fe1785d5ee02bfd348968e,0,0
133803,5b2ae85128137e449eb015f6de78add5,1,0
718260,976aabce935794606f1ba9abd0f04ace,0,0
259281,97fc187415fe1785d5ee02bfd348968e,0,0
124065,bcf3ad5ca68792826b1792aaf3a2d630,1,0
155373,0b0fa14b56d3741178196daaa92e6a1e,1,1
949243,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
366445,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
753350,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
844887,bcf3ad5ca68792826b1792aaf3a2d630,1,1
720932,97fc187415fe1785d5ee02bfd348968e,0,0
845033,0d82161270febc99f7defb653e339113,1,0
787116,97fc187415fe1785d5ee02bfd348968e,0,0
448680,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
132050,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
549015,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
406396,bcf3ad5ca68792826b1792aaf3a2d630,0,0
175095,976aabce935794606f1ba9abd0f04ace,1,0
