user,click,like,age,gender,friend_cnt,sns_like_cnt,sns_comment_cnt,pre_click,treat
9313,0,0,31,1,153,52,211,0,1
9314,0,0,27,1,651,612,134,0,0
9315,0,0,24,2,219,107,65,0,1
9316,0,0,41,1,407,74,40,0,1
9317,0,0,20,1,109,44,9,0,0
9320,0,0,21,1,208,298,624,0,0
9321,0,0,37,2,1249,206,140,1,1
9322,0,0,24,2,298,164,219,0,1
9323,0,0,28,2,645,47,221,0,0
9328,0,0,18,2,339,63,301,0,0
9329,0,0,28,2,509,278,871,0,0
9330,0,0,13,1,271,57,118,0,0
9331,0,0,24,1,1225,161,257,0,1
9332,0,0,27,2,202,63,49,0,1
9334,0,0,23,2,405,179,556,0,1
9335,0,0,37,1,247,11,33,0,1
9338,0,0,15,2,402,336,118,0,0
9339,0,0,25,2,318,34,132,0,0
9340,0,0,33,1,241,134,156,0,1
9341,0,0,32,2,844,186,290,0,0
9342,0,0,24,2,423,35,60,0,0
9343,0,0,18,2,447,710,304,0,0
9344,0,0,27,2,192,150,51,0,1
9345,0,0,28,1,404,19,69,0,0
9346,0,0,22,1,1108,24,131,0,0
9347,0,0,35,1,601,59,10,0,1
9348,0,0,29,2,70,36,234,0,1
9351,0,0,23,1,369,122,129,0,1
9353,0,0,30,2,265,46,92,0,1
9354,0,0,27,2,426,209,511,0,1
9356,0,0,25,2,205,74,212,0,1
9357,0,0,29,1,270,128,438,0,0
9358,0,0,19,1,199,49,71,0,0
9361,0,0,26,1,540,47,10,0,1
9362,0,0,21,2,219,120,424,0,0
9363,0,0,26,2,297,223,317,0,0
9364,0,0,26,1,181,52,115,0,0
9365,0,0,33,1,456,162,476,0,1
9367,0,0,25,2,539,33,141,0,1
9368,0,0,37,2,399,97,86,0,0
9369,0,0,36,2,1275,67,218,0,1
9372,0,0,33,1,288,59,169,0,0
9373,1,0,27,2,674,36,112,1,0
9375,0,0,23,2,620,98,94,0,1
9377,0,0,28,1,134,10,82,0,1
9378,0,0,30,2,308,54,258,0,0
9379,0,0,25,1,161,40,29,0,0
9380,0,0,40,2,315,183,234,0,0
9381,0,0,27,2,215,133,147,0,1
9383,0,0,23,2,212,71,158,0,1
9384,0,0,21,1,407,227,398,0,0
9385,0,0,31,1,1415,201,66,0,0
9386,0,0,26,1,846,66,49,0,0
9389,0,0,34,1,316,70,75,0,1
9390,0,0,28,2,1649,49,85,0,1
9391,0,0,30,2,5007,90,1174,0,1
9392,0,0,24,1,264,45,9,0,0
9393,0,0,42,1,64,24,16,0,1
9394,0,0,29,2,578,100,135,0,0
9395,0,0,29,1,312,86,78,0,0
9396,0,0,18,2,432,104,145,1,0
9397,0,0,21,1,290,145,229,0,1
9398,0,0,33,1,585,51,17,0,1
9400,0,0,30,2,778,59,90,0,1
9402,0,0,37,2,138,40,23,0,0
9403,0,0,18,2,470,64,24,0,1
9404,0,0,24,2,976,165,461,0,1
9405,0,0,16,1,510,158,549,0,0
9407,0,0,31,2,381,105,252,0,0
9408,0,0,29,2,717,101,148,0,1
9409,0,0,22,2,299,289,316,0,0
9410,0,0,23,1,77,57,37,0,0
9411,0,0,34,1,392,218,243,0,0
9412,0,0,35,2,320,152,248,0,1
9413,0,0,26,1,403,15,66,0,0
9416,0,0,47,1,1449,62,61,0,0
9418,0,0,21,2,1350,408,267,0,1
9419,0,0,30,2,98,27,34,0,0
9422,0,0,22,2,664,84,317,0,1
9426,0,0,22,2,541,42,123,0,1
9429,0,0,30,2,579,151,133,0,0
9430,0,0,30,1,365,29,52,0,0
9431,0,0,26,2,803,179,144,0,0
9436,0,0,31,2,243,284,154,0,0
9437,0,0,27,2,488,66,141,0,0
9438,0,0,29,2,564,138,185,0,0
9440,0,0,29,1,229,91,153,0,1
9441,0,0,27,2,361,84,119,0,0
9442,0,0,26,2,825,158,330,0,1
9443,0,0,14,2,265,610,1028,0,1
9444,0,0,46,1,357,165,58,0,1
9445,0,0,18,1,164,53,134,0,1
9447,0,0,17,2,573,103,448,0,1
9449,0,0,34,1,193,29,115,0,0
9451,0,1,18,2,164,125,113,0,1
9454,0,0,32,1,514,36,116,0,0
9455,0,0,27,1,188,9,45,0,0
9457,0,0,31,2,295,54,139,0,1
9459,1,0,34,2,232,51,106,1,1
9460,0,0,14,1,154,327,334,0,1
9461,0,0,37,2,731,86,398,0,1
9466,0,0,47,1,426,111,110,0,1
9467,0,0,21,2,435,55,43,0,1
9468,0,0,36,2,322,22,158,0,0
9469,0,0,28,1,79,49,138,0,0
9470,0,0,24,1,185,79,74,0,0
9471,0,0,24,2,287,29,81,0,0
9472,0,0,29,2,398,49,369,0,0
9473,0,0,25,1,4020,95,855,0,1
9474,0,0,26,1,183,30,69,0,0
9475,0,0,30,1,848,67,24,0,0
9476,0,0,26,2,188,79,348,0,1
9477,0,0,23,2,508,144,345,0,1
9479,1,0,34,1,1231,123,276,1,1
9480,0,0,35,1,558,68,141,0,1
9486,0,0,31,1,786,66,56,0,0
9487,0,0,36,1,165,47,8,0,1
9488,0,0,28,2,463,47,32,0,0
9491,0,0,32,1,440,56,21,0,0
9493,0,0,32,2,60,37,48,0,1
9494,0,0,29,1,1320,1269,593,0,1
9498,0,0,27,1,113,44,55,0,0
9500,0,0,25,2,310,37,14,0,1
9501,1,0,26,2,325,113,90,1,1
9502,0,0,28,1,258,358,991,0,0
9503,0,0,21,2,539,274,210,0,1
9504,0,0,21,1,243,92,70,0,1
9505,0,0,24,2,440,101,68,0,0
9507,0,0,32,1,676,160,134,0,1
9508,0,0,27,2,383,87,172,0,0
9509,0,0,27,1,343,30,64,0,1
9512,0,0,18,1,130,218,223,0,1
9513,0,0,29,2,179,71,62,0,0
9515,0,0,32,1,244,55,140,0,0
9516,0,0,22,1,228,52,149,0,0
9517,0,0,29,1,110,42,82,0,1
9518,0,0,26,2,732,271,733,0,0
9519,0,0,19,2,116,6,160,0,1
9520,1,0,31,1,188,57,86,1,0
9521,0,0,28,2,1752,585,612,0,0
9524,0,1,24,2,1934,245,374,0,0
9526,0,0,35,2,1192,134,102,0,0
9527,0,0,33,1,150,18,37,0,1
9529,0,0,28,2,178,86,70,0,1
9531,0,0,25,2,307,146,314,0,0
9534,0,0,24,2,442,119,458,0,1
9535,0,0,21,2,170,125,214,0,0
9537,1,0,28,1,60,46,3,1,0
9539,0,0,19,2,202,88,46,0,1
9540,0,0,20,2,354,128,215,0,1
9542,0,0,34,2,565,73,116,0,1
9543,0,0,34,2,1113,1359,288,0,1
9544,0,0,26,1,543,26,46,0,0
9545,0,0,33,2,945,59,56,0,1
9547,0,0,19,1,229,134,77,0,0
9548,0,0,30,1,613,77,22,0,0
9550,0,0,34,2,120,75,45,0,1
9552,1,0,29,1,235,116,110,1,0
9553,0,0,21,2,303,58,101,0,0
9555,0,0,23,1,220,43,33,0,1
9557,0,0,20,2,425,317,463,0,1
9560,1,0,35,1,327,60,59,1,1
9562,0,0,31,2,194,39,61,0,0
9563,1,0,16,2,793,1514,698,1,1
9566,0,0,30,2,466,29,192,0,1
9567,0,0,33,1,515,45,28,0,0
9568,0,0,17,2,325,96,233,0,0
9569,0,0,25,2,201,42,79,0,0
9571,0,0,34,2,144,568,258,0,0
9572,0,0,21,2,230,59,76,0,1
9573,0,0,21,1,153,27,14,0,0
9575,0,0,30,2,251,88,229,0,1
9581,0,0,30,1,392,52,399,0,0
9582,0,0,38,1,364,19,63,0,0
9583,0,0,24,1,71,18,26,0,1
9584,0,0,26,1,870,813,1221,0,0
9586,0,0,32,1,302,50,97,0,1
9587,0,0,31,1,114,57,12,0,1
9588,0,0,31,2,256,98,81,0,0
9589,0,1,20,2,329,52,134,0,0
9590,0,0,25,2,273,39,19,0,0
9591,0,0,27,1,387,51,35,0,1
9592,0,0,22,2,89,36,60,0,0
9593,0,0,33,1,543,55,135,0,0
9595,0,0,20,1,234,56,31,0,0
9596,0,0,26,2,563,148,974,0,1
9599,0,0,16,1,586,239,1094,0,0
9600,0,0,31,1,200,55,145,0,0
9601,0,0,31,2,184,47,114,0,1
9602,0,0,25,2,61,36,196,0,0
9603,0,0,36,1,397,62,37,0,0
9606,0,0,29,2,450,87,314,0,0
9607,1,0,28,1,331,31,59,1,0
9608,0,0,23,2,165,28,115,0,1
9612,0,0,30,2,242,82,60,0,0
9613,0,0,27,1,600,152,155,0,1
9614,0,0,24,1,287,119,65,0,0
9615,0,0,13,2,524,449,642,0,0
9616,1,0,36,1,635,140,310,1,1
9617,0,0,28,2,753,317,179,0,0
9621,0,0,29,1,235,91,72,0,0
9622,0,0,27,2,260,92,264,0,1
9623,0,0,35,1,155,12,56,0,1
9626,0,0,35,1,516,70,211,0,1
9627,0,0,25,2,303,24,55,0,1
9629,0,0,30,2,149,102,250,0,0
9631,0,0,28,1,250,38,260,0,0
9632,0,0,33,2,241,47,105,0,1
9634,0,0,21,2,120,21,20,0,1
9635,0,0,40,2,970,50,23,0,1
9636,0,0,24,2,281,56,99,0,1
9639,0,0,31,1,899,290,285,0,1
9640,0,0,29,2,421,67,191,0,1
9641,0,0,31,2,373,9,152,0,1
9644,0,0,23,2,507,102,341,0,1
9645,0,0,22,1,457,182,419,0,1
9646,0,0,27,2,167,27,107,0,1
9647,0,0,27,2,365,49,67,0,1
9648,0,0,35,2,391,108,80,0,1
9649,0,0,28,1,358,43,46,0,1
9650,0,0,30,2,203,222,238,0,0
9653,0,0,30,2,291,91,187,0,0
9655,0,0,39,2,71,64,37,0,1
9656,0,0,31,2,159,39,37,0,1
9658,0,0,22,1,306,33,113,0,0
9659,0,0,23,2,211,865,410,0,1
9660,0,0,22,2,198,44,45,0,0
9663,0,0,22,2,541,98,419,0,1
9664,0,0,23,2,190,100,211,0,0
9665,0,0,32,1,388,52,48,0,0
9666,0,0,18,1,285,114,148,0,1
9667,0,0,28,2,873,57,51,0,1
9668,1,0,19,2,222,76,238,1,0
9670,0,0,25,2,275,101,58,0,0
9671,0,0,32,2,369,55,25,0,0
9672,1,0,33,2,419,146,205,1,1
9673,0,0,23,2,164,106,97,0,1
9674,0,1,20,2,461,77,401,0,0
9677,0,0,24,2,529,174,155,0,0
9678,0,0,22,1,344,63,6,0,1
9681,0,0,29,2,302,123,141,0,0
9682,0,0,28,2,500,95,239,0,1
9683,0,0,21,2,441,147,239,0,0
9684,0,0,34,2,527,69,249,0,1
9685,0,0,32,1,274,72,319,0,1
9687,0,0,23,1,329,68,95,0,0
9689,0,0,30,2,189,73,46,0,1
9690,0,0,30,2,358,32,42,0,1
9691,0,0,27,1,232,55,29,0,1
9692,0,0,21,1,143,21,35,0,1
9693,0,0,26,1,246,138,305,0,1
9695,0,0,21,2,163,70,59,0,1
9697,0,0,27,1,369,98,204,0,1
9698,0,0,30,2,3706,269,1102,0,0
9699,0,0,27,2,1052,120,179,0,1
9700,0,0,17,1,245,620,520,0,0
9702,0,0,29,2,195,61,150,0,1
9703,0,0,32,1,259,32,64,0,1
9704,0,0,25,2,286,25,22,0,0
9706,0,0,26,1,93,26,37,0,0
9707,0,1,25,1,517,330,549,0,0
9708,0,0,36,2,201,54,59,0,0
9709,0,0,31,2,52,24,18,0,0
9710,0,0,19,2,321,231,164,0,0
9712,0,0,21,2,399,140,241,0,0
9713,0,0,23,1,327,156,466,1,0
9714,0,0,27,1,242,38,79,0,1
9716,0,0,23,2,210,50,75,0,0
9717,0,0,34,1,1354,57,64,0,0
9718,0,1,39,2,270,81,196,0,1
9719,0,0,24,1,460,44,60,0,1
9720,0,0,30,2,156,34,87,0,0
9721,0,0,25,2,170,95,119,0,1
9722,0,0,38,2,234,45,68,0,1
9724,0,0,25,1,700,200,184,0,1
9725,0,0,26,1,312,62,30,0,0
9726,0,0,26,1,167,45,3,0,0
9727,0,0,31,1,451,54,76,0,0
9728,0,0,23,2,155,70,132,0,0
9729,0,0,22,2,313,59,412,0,0
9730,0,0,18,1,110,84,20,0,0
9731,0,0,21,1,904,136,177,0,0
9732,0,1,36,2,421,218,853,0,0
9733,1,0,30,1,741,56,41,1,0
9734,0,0,26,1,2394,61,343,0,0
9735,0,0,27,2,389,166,346,0,0
9736,0,0,24,1,316,60,73,0,1
9737,1,0,22,2,341,35,209,1,1
9738,0,0,35,2,396,48,48,0,1
9739,0,0,24,2,412,579,506,0,0
9740,0,0,25,2,302,62,161,0,0
9741,0,0,36,2,354,185,359,0,1
9742,0,0,38,1,311,174,401,0,0
9745,0,0,32,1,325,117,100,0,0
9746,0,0,32,1,239,48,80,0,1
9747,1,0,33,2,149,60,85,1,1
9751,0,0,32,1,179,41,147,0,1
9752,0,0,31,2,170,28,47,0,0
9754,0,0,22,1,414,242,79,0,1
9755,0,0,31,2,226,23,110,0,1
9756,0,0,35,1,741,89,521,0,0
9758,0,0,30,2,887,71,445,0,1
9759,0,0,24,2,875,186,191,0,1
9760,0,0,31,2,576,46,160,0,1
9761,0,0,34,2,567,202,404,0,1
9762,0,0,32,1,476,97,69,0,1
9763,0,0,24,2,288,139,85,0,1
9766,0,0,13,2,190,375,957,0,1
9767,0,0,22,2,638,111,369,0,0
9768,0,0,24,1,115,18,26,0,0
9769,0,0,34,2,213,37,57,0,1
9770,0,0,27,2,495,156,422,0,0
9771,0,0,26,1,125,27,68,0,0
9772,0,0,28,2,230,102,194,0,1
9773,0,0,35,2,163,117,108,0,0
9774,0,0,42,2,470,47,67,0,1
9775,0,0,28,1,649,73,108,0,1
9776,0,0,38,2,121,81,127,0,0
9778,0,0,27,2,287,59,163,0,1
9779,1,0,41,2,2030,902,573,1,1
9780,0,0,21,2,502,387,488,0,0
9781,0,0,37,2,164,139,255,0,0
9782,0,0,29,2,239,147,212,0,1
9783,0,0,27,1,107,23,51,0,0
9786,0,0,41,2,169,85,76,0,0
9789,0,0,22,1,210,39,119,0,1
9792,0,0,31,2,277,160,196,0,0
9793,0,0,30,1,251,26,26,0,1
9794,1,0,30,1,204,76,78,1,0
9795,0,0,32,1,445,53,90,0,0
9798,0,0,36,1,323,34,66,0,0
9799,0,0,26,1,1266,340,541,0,0
9800,0,0,33,2,895,32,348,0,1
9803,0,0,29,2,299,166,329,0,0
9804,0,0,28,2,324,84,103,0,1
9805,0,0,29,2,206,56,85,0,0
9806,0,0,31,1,539,24,77,0,0
9807,0,0,21,2,129,27,28,0,1
9808,0,0,26,1,626,55,156,0,1
9809,0,0,23,2,383,183,347,0,1
9810,0,0,23,2,627,37,212,0,0
9812,0,0,24,2,226,38,385,0,1
9814,0,0,20,1,328,493,419,0,1
9816,0,0,34,1,608,94,148,0,0
9817,0,0,28,1,314,69,138,0,1
9818,1,0,36,1,439,74,89,1,0
9820,0,0,25,1,848,238,406,0,0
9821,0,0,24,2,359,33,85,0,0
9822,1,0,17,2,261,134,129,1,1
9824,1,0,31,1,333,53,193,1,0
9828,0,0,39,1,555,9,28,0,0
9829,0,0,28,2,540,154,191,0,0
9830,0,0,34,2,369,206,326,0,0
9831,0,0,32,2,134,53,110,0,1
9832,0,0,28,1,497,83,40,0,1
9833,0,0,27,2,547,222,167,0,1
9834,0,0,30,2,122,44,123,0,0
9835,0,0,24,1,402,79,65,0,1
9836,0,0,34,2,350,41,43,0,0
9841,0,0,32,2,231,42,89,0,0
9842,0,0,33,2,206,76,151,0,0
9843,0,0,25,1,366,25,31,0,0
9847,1,0,33,1,698,18,50,1,0
9849,0,0,24,2,128,35,48,0,0
9850,0,0,23,1,254,83,67,0,1
9851,0,0,17,1,195,54,369,0,0
9852,0,0,26,2,263,23,96,0,0
9857,0,0,33,1,250,119,321,0,0
9858,0,0,21,2,117,21,133,0,0
9859,0,0,32,1,342,72,151,0,0
9860,0,0,27,1,375,25,80,0,0
9861,0,0,25,2,134,42,44,0,1
9862,0,0,24,2,558,422,340,0,1
9866,0,0,30,1,332,29,253,0,1
9868,0,0,29,2,389,32,90,0,1
9871,0,0,28,1,358,77,226,0,0
9872,0,1,35,1,2690,321,185,0,0
9875,0,0,24,2,267,30,131,0,0
9879,0,0,28,2,129,109,159,0,1
9880,0,0,19,2,365,386,296,0,0
9881,0,0,32,2,111,40,64,0,1
9883,0,0,31,1,354,261,897,0,0
9884,0,0,22,2,185,44,48,0,0
9885,0,0,27,2,354,73,226,0,1
9886,1,0,22,1,201,37,102,1,1
9887,0,0,30,1,780,62,33,0,0
9889,0,0,28,1,384,73,34,0,0
9891,0,0,23,1,376,263,188,0,0
9892,0,0,27,1,155,7,66,0,0
9893,0,0,26,1,338,43,62,0,0
9894,0,0,33,2,259,113,381,0,1
9895,0,0,28,2,114,50,48,0,0
9896,0,0,21,2,165,95,347,0,0
9897,0,0,31,1,502,22,81,0,1
9898,0,0,22,2,312,278,210,0,1
9899,0,0,25,1,174,59,44,0,0
9901,0,0,27,2,319,74,134,0,1
9902,0,0,21,2,334,120,234,0,1
9903,0,0,30,2,138,96,200,0,0
9908,0,0,28,2,306,67,83,0,0
9909,0,0,31,1,567,46,162,0,1
9910,0,0,31,1,836,156,101,0,0
9911,0,0,17,1,342,110,402,0,0
9912,0,0,29,2,153,61,106,0,0
9913,0,0,31,2,895,139,202,0,0
9914,0,0,21,2,364,30,45,0,0
9915,0,0,26,1,340,69,85,0,0
9916,0,0,23,1,170,69,143,0,0
9918,0,0,26,2,500,88,178,0,1
9920,0,0,32,1,375,35,67,0,0
9921,0,0,29,2,277,62,132,0,1
9924,0,0,25,2,157,93,316,0,0
9926,0,0,23,1,242,63,137,0,0
9927,0,0,19,2,277,118,181,0,1
9928,0,0,30,1,181,48,66,0,0
9929,0,0,23,2,326,229,219,0,0
9930,0,0,26,2,154,21,162,0,0
9934,0,0,29,2,97,20,30,0,1
9935,0,0,17,1,187,318,123,0,1
9936,0,0,27,1,462,119,517,0,1
9939,0,0,27,1,216,51,109,0,1
9940,0,0,17,1,127,30,145,0,1
9941,0,0,32,1,746,53,101,0,0
9944,0,0,26,2,2607,199,473,0,1
9947,0,0,30,2,150,48,193,0,0
9948,0,0,24,1,381,11,24,0,1
9949,0,0,31,1,441,206,139,0,0
9951,0,0,23,2,751,111,320,0,0
9952,0,0,25,1,274,43,358,0,0
9953,1,0,28,1,316,63,40,1,0
9955,0,0,29,2,281,84,194,0,0
9956,0,0,43,1,193,16,44,0,1
9959,0,0,29,1,550,113,92,0,1
9960,0,0,31,1,859,80,38,0,1
9962,0,0,45,1,964,98,15,0,0
9963,0,0,28,1,379,15,30,0,0
9965,0,0,23,1,530,47,77,0,1
9966,0,0,22,2,141,58,171,0,1
9967,0,0,35,2,2956,88,1665,0,1
9968,0,0,29,1,199,26,124,0,1
9969,0,0,26,2,392,101,257,0,1
9970,0,0,35,1,287,31,48,0,0
9972,0,0,27,2,206,60,167,0,1
9974,0,0,37,1,216,40,312,0,0
9975,0,0,19,2,658,137,324,0,0
9977,0,0,25,1,900,153,128,0,1
9978,0,0,25,1,252,8,101,0,0
9979,0,0,37,2,260,119,291,0,0
9980,0,0,25,2,573,519,302,0,1
9981,0,0,31,2,703,252,247,0,0
9986,0,0,26,2,369,104,296,0,0
9989,0,0,29,2,309,169,91,0,1
9990,0,0,21,1,250,65,295,0,1
9991,0,0,24,1,1562,30,52,0,1
9992,0,0,37,2,195,50,34,0,1
9993,0,0,30,1,402,43,79,0,1
9994,0,0,22,2,96,24,44,0,1
9995,0,0,23,1,209,29,36,0,0
9998,0,0,25,1,18,11,43,0,1
9999,1,0,32,1,897,58,34,1,0
10000,0,0,28,2,493,61,102,0,1
10001,0,0,27,1,185,49,91,0,0
10002,0,0,31,2,226,33,61,0,1
10003,0,0,31,1,371,54,107,0,0
10006,0,0,45,2,587,75,42,0,1
10008,0,0,22,1,457,52,84,0,1
10009,0,0,32,2,177,41,186,0,1
10010,0,0,31,2,183,70,65,0,0
10012,0,0,17,1,833,578,471,0,0
10014,0,0,32,1,933,56,501,0,1
10015,0,0,27,2,133,62,116,0,1
10016,0,0,24,2,574,54,441,0,1
10018,0,0,29,1,102,30,26,0,1
10019,0,0,28,1,272,128,109,0,0
10020,0,0,20,2,377,188,173,0,0
10021,0,0,29,1,593,23,50,0,1
10022,0,0,24,1,724,333,283,0,1
10023,0,0,21,1,155,32,57,0,1
10024,0,0,32,1,557,156,541,0,0
10025,0,0,26,2,296,125,334,0,0
10026,0,0,24,1,263,18,21,0,1
10028,0,0,19,1,229,70,355,0,1
10029,0,0,34,2,194,126,81,0,0
10030,0,0,34,2,161,167,322,0,1
10031,0,0,31,1,423,147,149,0,1
10032,0,0,22,2,145,70,101,0,1
10033,0,0,38,1,476,90,77,0,1
10034,0,0,33,1,2545,120,484,0,1
10035,0,0,26,2,520,123,333,0,0
10037,1,0,14,1,1007,249,453,1,0
10039,0,0,29,2,589,91,68,0,0
10040,0,0,33,2,725,131,302,0,0
10043,0,0,27,2,232,98,287,1,1
10045,0,0,25,2,264,25,66,0,1
10046,0,0,25,2,1067,51,263,0,1
10047,0,0,31,1,403,52,231,0,0
10049,0,0,28,2,170,86,72,0,1
10050,0,0,23,2,411,114,162,0,0
10051,0,0,28,1,151,45,39,0,0
10052,0,0,21,1,130,33,42,0,1
10053,0,0,31,2,266,99,420,0,0
10055,0,0,33,1,315,31,76,0,0
10056,0,0,28,1,122,48,57,0,0
10057,0,0,29,1,286,27,18,0,1
10058,0,0,34,2,890,7,64,0,1
10059,0,0,20,2,274,72,77,0,1
10061,0,0,34,2,1005,553,703,0,1
10063,0,0,33,1,242,88,80,0,0
10064,0,1,26,2,256,141,118,0,1
10065,0,0,27,2,82,31,85,0,1
10066,0,0,14,1,169,67,214,0,1
10067,0,0,38,2,62,35,75,0,1
10069,0,0,27,1,286,104,90,0,0
10070,0,0,24,1,337,107,162,0,1
10071,0,0,33,2,141,94,238,0,0
10072,0,0,27,1,458,92,409,0,0
10073,0,0,31,2,449,112,204,0,1
10074,0,0,43,1,196,28,17,0,0
10078,0,0,22,2,559,87,167,0,0
10079,0,0,18,1,236,95,261,0,1
10080,1,1,22,1,202,103,114,1,0
10082,0,0,21,2,210,72,135,0,0
10084,0,0,27,1,76,18,71,0,0
10085,0,0,19,1,460,262,579,0,0
10086,0,0,28,1,198,30,16,0,1
10088,0,0,19,2,107,11,9,0,0
10089,0,0,24,2,1942,63,605,0,0
10092,0,0,36,2,121,20,12,0,1
10093,0,0,27,1,564,144,393,0,1
10094,0,0,17,1,146,49,47,0,0
10095,0,0,32,1,92,25,68,0,1
10096,0,0,30,2,118,61,143,0,0
10098,0,0,22,2,137,75,48,0,1
10099,0,0,50,1,168,32,57,0,0
10103,0,0,33,2,268,51,93,0,1
10105,0,0,24,1,235,94,35,0,1
10106,0,0,33,1,337,243,383,0,0
10110,0,0,31,1,97,33,60,0,1
10112,0,0,24,2,142,32,194,0,0
10114,0,0,29,1,264,13,51,0,1
10115,0,0,28,1,464,107,167,0,1
10119,0,0,32,2,432,397,543,0,0
10120,1,0,36,1,230,68,90,1,0
10121,0,0,35,1,675,159,252,0,1
10125,0,0,30,2,276,27,41,0,0
10126,0,0,27,2,570,160,109,0,0
10130,0,0,26,2,386,77,105,0,0
10134,0,0,15,2,249,131,89,0,0
10136,0,0,21,2,1276,235,466,0,1
10137,0,0,37,1,689,85,70,0,0
10138,0,0,31,1,130,25,26,0,0
10139,0,0,21,2,827,223,287,0,1
10141,0,0,25,2,526,108,119,0,0
10142,0,0,29,1,235,60,37,0,1
10143,0,0,28,2,631,59,247,0,1
10144,0,0,34,1,254,94,150,0,0
10145,0,0,25,1,1242,71,49,0,0
10146,0,0,32,1,615,6,64,0,0
10147,0,0,25,2,250,64,114,0,0
10149,0,0,35,2,236,62,399,0,0
10154,0,0,20,2,298,401,545,0,0
10155,0,0,29,1,141,15,66,0,1
10156,0,0,26,1,308,35,71,0,1
10159,0,0,18,2,202,392,180,0,1
10161,0,0,28,1,203,49,15,0,1
10163,0,0,17,1,208,18,72,0,1
10164,0,0,34,2,134,41,96,0,1
10165,0,0,25,2,490,121,541,0,0
10166,0,0,22,2,369,146,330,0,0
10167,0,0,29,2,194,94,72,0,0
10169,0,0,38,2,635,383,1528,1,1
10170,0,0,34,1,808,279,371,0,1
10171,0,0,18,1,157,86,66,0,0
10172,0,0,23,2,1114,583,6088,0,0
10173,0,0,21,2,298,30,29,0,0
10175,0,0,33,2,389,144,447,0,1
10178,0,0,14,1,146,60,136,0,0
10181,0,0,42,1,354,50,634,0,1
10182,0,0,25,1,572,17,74,1,1
10183,0,0,22,1,556,44,65,0,0
10184,0,0,19,1,217,43,144,0,1
10185,0,0,27,2,235,195,318,0,0
10187,0,0,29,1,477,100,77,0,0
10190,0,0,27,2,185,111,432,0,0
10191,0,0,32,1,791,3502,711,0,0
10192,0,0,28,2,2478,49,25,0,1
10193,0,0,24,2,280,27,74,0,1
10196,0,0,25,1,649,150,468,0,1
10197,0,0,27,1,225,31,105,1,0
10200,0,0,21,1,661,80,420,0,1
10203,0,0,22,2,215,116,141,0,1
10205,0,0,33,1,496,134,298,0,1
10206,0,0,22,2,1066,189,413,0,0
10207,0,0,29,2,392,33,80,0,0
10208,1,0,34,1,844,349,677,1,0
10209,0,0,34,1,344,39,40,0,1
10212,0,0,17,1,419,134,297,0,1
10213,0,0,27,1,708,66,211,0,0
10214,0,0,27,2,301,47,246,0,0
10215,0,0,20,1,170,70,106,0,0
10218,0,0,29,1,162,15,66,0,0
10219,0,0,38,2,152,59,88,0,0
10220,0,0,24,2,296,81,77,0,1
10222,0,0,27,2,295,104,159,0,0
10223,0,0,34,1,280,106,333,0,0
10224,0,0,33,2,238,80,73,0,0
10225,0,0,49,2,955,686,169,0,1
10226,0,0,24,1,357,201,212,0,0
10227,0,0,31,1,253,229,443,0,1
10228,0,0,28,2,828,52,362,0,1
10229,0,0,27,1,207,193,282,0,0
10230,0,0,20,2,319,21,43,0,0
10232,0,0,28,2,366,230,190,0,0
10233,0,0,32,2,307,66,280,0,1
10234,0,0,25,2,233,99,123,0,1
10235,0,0,18,1,315,81,200,0,0
10236,0,0,28,1,351,34,24,0,1
10237,0,0,18,2,420,464,150,0,1
10238,0,0,39,2,716,309,110,0,1
10239,0,0,23,1,349,83,353,0,0
10241,0,0,25,1,400,48,182,0,1
10242,0,0,30,1,2029,473,407,0,0
10243,0,0,25,2,582,66,94,1,0
10244,0,0,25,2,148,69,69,0,1
10245,0,0,27,2,81,16,198,0,1
10246,0,0,34,1,252,33,27,0,0
10248,0,0,28,2,168,48,65,0,1
10249,0,0,22,1,201,34,173,0,0
10250,0,0,42,1,1567,49,95,0,0
10251,0,0,21,1,290,54,23,0,0
10252,0,0,34,2,243,64,474,0,1
10253,0,0,23,2,316,87,104,0,1
10254,0,0,35,2,392,74,138,0,0
10255,0,0,35,2,258,49,188,0,0
10256,0,0,18,2,336,127,190,0,0
10257,0,0,30,2,1223,68,65,0,0
10258,0,0,37,2,364,111,259,0,1
10260,0,0,26,2,260,144,154,0,1
10261,0,0,25,1,648,60,40,0,1
10262,0,0,29,1,670,292,410,0,1
10263,0,0,18,1,413,39,226,0,0
10264,1,0,22,1,1186,153,127,1,0
10265,0,0,18,1,278,34,139,0,1
10266,1,0,27,2,360,67,112,1,0
10268,0,0,29,1,238,49,44,0,0
10269,0,0,39,2,217,130,92,0,0
10270,0,0,28,2,1209,1074,1361,0,1
10271,0,0,24,1,131,33,144,0,0
10272,0,0,31,2,349,109,236,0,0
10273,0,0,21,1,90,22,45,0,0
10274,0,1,12,2,257,451,717,0,1
10275,0,0,24,1,95,29,3,0,1
10276,0,0,24,1,347,59,19,0,1
10277,0,0,25,2,243,173,53,0,0
10279,0,0,29,1,154,103,154,0,0
10283,0,0,24,2,141,44,55,0,0
10284,0,0,26,2,451,380,193,0,0
10285,0,0,33,1,896,254,564,0,1
10286,0,0,32,1,353,62,80,0,1
10287,1,0,20,1,341,16,38,1,1
10288,0,0,28,2,900,112,147,0,0
